time,value,module,metric
354.0,0.731710436479,HandoverShowcase.ap1.wlan[0].mac.rx,nav:vector
354.0,0.731710436479,HandoverShowcase.ap1.wlan[0].mac.rx,nav:vector
367.0,0.731754436479,HandoverShowcase.ap1.wlan[0].mac.rx,nav:vector
765.0,1.531514423583,HandoverShowcase.ap1.wlan[0].mac.rx,nav:vector
765.0,1.531514423583,HandoverShowcase.ap1.wlan[0].mac.rx,nav:vector
779.0,1.531558423583,HandoverShowcase.ap1.wlan[0].mac.rx,nav:vector
821.0,1.532606944746,HandoverShowcase.ap1.wlan[0].mac.rx,nav:vector
821.0,1.532606944746,HandoverShowcase.ap1.wlan[0].mac.rx,nav:vector
839.0,1.532650944746,HandoverShowcase.ap1.wlan[0].mac.rx,nav:vector
881.0,1.533699465881,HandoverShowcase.ap1.wlan[0].mac.rx,nav:vector
881.0,1.533699465881,HandoverShowcase.ap1.wlan[0].mac.rx,nav:vector
895.0,1.533743465881,HandoverShowcase.ap1.wlan[0].mac.rx,nav:vector
36834.0,89.656392684637,HandoverShowcase.ap1.wlan[0].mac.rx,nav:vector
36834.0,89.656392684637,HandoverShowcase.ap1.wlan[0].mac.rx,nav:vector
36847.0,89.656436684637,HandoverShowcase.ap1.wlan[0].mac.rx,nav:vector
37260.0,90.456236660473,HandoverShowcase.ap1.wlan[0].mac.rx,nav:vector
37260.0,90.456236660473,HandoverShowcase.ap1.wlan[0].mac.rx,nav:vector
37274.0,90.456280660473,HandoverShowcase.ap1.wlan[0].mac.rx,nav:vector
37316.0,90.457089737248,HandoverShowcase.ap1.wlan[0].mac.rx,nav:vector
37316.0,90.457089737248,HandoverShowcase.ap1.wlan[0].mac.rx,nav:vector
37334.0,90.457133737248,HandoverShowcase.ap1.wlan[0].mac.rx,nav:vector
37376.0,90.458522813966,HandoverShowcase.ap1.wlan[0].mac.rx,nav:vector
37376.0,90.458522813966,HandoverShowcase.ap1.wlan[0].mac.rx,nav:vector
37390.0,90.458566813966,HandoverShowcase.ap1.wlan[0].mac.rx,nav:vector
