time,value,module,metric
70.0,0.189260381577,HandoverShowcase.host2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:vector
185.0,0.439260381577,HandoverShowcase.host2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:vector
299.0,0.689260381577,HandoverShowcase.host2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:vector
448.0,0.939260381577,HandoverShowcase.host2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:vector
562.0,1.189260381577,HandoverShowcase.host2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:vector
679.0,1.439260381577,HandoverShowcase.host2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:vector
967.0,1.689260381577,HandoverShowcase.host2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:vector
1068.0,1.939260381577,HandoverShowcase.host2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:vector
1168.0,2.189260381577,HandoverShowcase.host2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:vector
1269.0,2.439260381577,HandoverShowcase.host2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:vector
1371.0,2.689260381577,HandoverShowcase.host2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:vector
1472.0,2.939260381577,HandoverShowcase.host2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:vector
1572.0,3.189260381577,HandoverShowcase.host2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:vector
1673.0,3.439260381577,HandoverShowcase.host2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:vector
1773.0,3.689260381577,HandoverShowcase.host2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:vector
1876.0,3.939260381577,HandoverShowcase.host2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:vector
1976.0,4.189260381577,HandoverShowcase.host2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:vector
2077.0,4.439260381577,HandoverShowcase.host2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:vector
2177.0,4.689260381577,HandoverShowcase.host2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:vector
2278.0,4.939260381577,HandoverShowcase.host2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:vector
2380.0,5.189260381577,HandoverShowcase.host2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:vector
2481.0,5.439260381577,HandoverShowcase.host2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingPacketLengths:vector
