time,value,module,metric
102.0,0.231276162993,HandoverShowcase.host1.wlan[0].mac.dcf.channelAccess.contention,backoffPeriodGenerated:vector
200.0,0.481276162993,HandoverShowcase.host1.wlan[0].mac.dcf.channelAccess.contention,backoffPeriodGenerated:vector
331.0,0.731276162993,HandoverShowcase.host1.wlan[0].mac.dcf.channelAccess.contention,backoffPeriodGenerated:vector
533.0,1.131276162993,HandoverShowcase.host1.wlan[0].mac.dcf.channelAccess.contention,backoffPeriodGenerated:vector
633.0,1.381276162993,HandoverShowcase.host1.wlan[0].mac.dcf.channelAccess.contention,backoffPeriodGenerated:vector
728.0,1.531276162993,HandoverShowcase.host1.wlan[0].mac.dcf.channelAccess.contention,backoffPeriodGenerated:vector
770.0,1.53151468417,HandoverShowcase.host1.wlan[0].mac.dcf.channelAccess.contention,backoffPeriodGenerated:vector
829.0,1.532607205317,HandoverShowcase.host1.wlan[0].mac.dcf.channelAccess.contention,backoffPeriodGenerated:vector
12046.0,29.139224124138,HandoverShowcase.host1.wlan[0].mac.dcf.channelAccess.contention,backoffPeriodGenerated:vector
12155.0,29.389224124138,HandoverShowcase.host1.wlan[0].mac.dcf.channelAccess.contention,backoffPeriodGenerated:vector
12273.0,29.639224124138,HandoverShowcase.host1.wlan[0].mac.dcf.channelAccess.contention,backoffPeriodGenerated:vector
12384.0,29.889224124138,HandoverShowcase.host1.wlan[0].mac.dcf.channelAccess.contention,backoffPeriodGenerated:vector
12600.0,30.289224124138,HandoverShowcase.host1.wlan[0].mac.dcf.channelAccess.contention,backoffPeriodGenerated:vector
12672.0,30.439224124138,HandoverShowcase.host1.wlan[0].mac.dcf.channelAccess.contention,backoffPeriodGenerated:vector
12728.0,30.439543201942,HandoverShowcase.host1.wlan[0].mac.dcf.channelAccess.contention,backoffPeriodGenerated:vector
12787.0,30.440396279691,HandoverShowcase.host1.wlan[0].mac.dcf.channelAccess.contention,backoffPeriodGenerated:vector
36582.0,89.155718122063,HandoverShowcase.host1.wlan[0].mac.dcf.channelAccess.contention,backoffPeriodGenerated:vector
36707.0,89.405718122063,HandoverShowcase.host1.wlan[0].mac.dcf.channelAccess.contention,backoffPeriodGenerated:vector
36811.0,89.655718122063,HandoverShowcase.host1.wlan[0].mac.dcf.channelAccess.contention,backoffPeriodGenerated:vector
37025.0,90.055718122063,HandoverShowcase.host1.wlan[0].mac.dcf.channelAccess.contention,backoffPeriodGenerated:vector
37152.0,90.305718122063,HandoverShowcase.host1.wlan[0].mac.dcf.channelAccess.contention,backoffPeriodGenerated:vector
37223.0,90.455718122063,HandoverShowcase.host1.wlan[0].mac.dcf.channelAccess.contention,backoffPeriodGenerated:vector
37265.0,90.456237198869,HandoverShowcase.host1.wlan[0].mac.dcf.channelAccess.contention,backoffPeriodGenerated:vector
37324.0,90.457090275618,HandoverShowcase.host1.wlan[0].mac.dcf.channelAccess.contention,backoffPeriodGenerated:vector
