time,value,module,metric
39.0,0.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
89.0,0.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
135.0,0.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
172.0,0.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
233.0,0.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
267.0,0.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
318.0,0.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
398.0,0.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
435.0,0.9,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
483.0,1.0,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
520.0,1.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
581.0,1.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
615.0,1.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
666.0,1.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
712.0,1.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
938.0,1.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
986.0,1.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
1019.0,1.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
1055.0,1.9,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
1103.0,2.0,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
1139.0,2.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
1187.0,2.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
1220.0,2.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
1256.0,2.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
1304.0,2.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
1342.0,2.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
1390.0,2.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
1423.0,2.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
1459.0,2.9,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
1507.0,3.0,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
1543.0,3.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
1591.0,3.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
1624.0,3.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
1660.0,3.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
1708.0,3.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
1744.0,3.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
1792.0,3.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
1825.0,3.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
1863.0,3.9,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
1911.0,4.0,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
1947.0,4.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
1995.0,4.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
2028.0,4.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
2064.0,4.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
2112.0,4.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
2148.0,4.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
2196.0,4.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
2229.0,4.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
2265.0,4.9,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
2313.0,5.0,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
2351.0,5.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
2399.0,5.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
2432.0,5.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
2468.0,5.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
2516.0,5.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
2552.0,5.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
2600.0,5.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
2633.0,5.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
2669.0,5.9,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
2717.0,6.0,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
2753.0,6.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
2801.0,6.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
2834.0,6.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
2872.0,6.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
2920.0,6.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
2956.0,6.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
3004.0,6.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
3037.0,6.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,outgoingDataRate:vector
